flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 238B,Chinese,#09:1,"$63,800 - $172,900",Important notes
2-room Flexi,Blk 238B,Indian/ Other Races,#09:1,"$63,800 - $172,900",Important notes
2-room Flexi,Blk 238B,Malay,#09:1,"$63,800 - $172,900",Important notes
3-room,Blk 237B,Chinese,#06:1,"$163,000 - $343,100",Important notes
3-room,Blk 237B,Indian/ Other Races,#06:1,"$163,000 - $343,100",Important notes
3-room,Blk 237B,Malay,#06:1,"$163,000 - $343,100",Important notes
