project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 316B,#08:1,1,"$85,800 - $250,700"
Important notes,2-room Flexi,Indian/ Other Races,Blk 316B,#08:1,1,"$85,800 - $250,700"
Important notes,2-room Flexi,Malay,Blk 316B,#08:1,1,"$85,800 - $250,700"
Important notes,4-room,Chinese,"Blk 316A, Blk 318B",#02:1; #10:2; #11:1; #13:1,5,"$442,100 - $493,000"
Important notes,4-room,Indian/ Other Races,"Blk 316A, Blk 318B",#02:1; #10:2; #11:1; #13:1,5,"$442,100 - $493,000"
Important notes,4-room,Malay,"Blk 316A, Blk 318B",#02:1; #10:2; #11:1; #13:1,5,"$442,100 - $493,000"
Important notes,5-room,Chinese,"Blk 318A, Blk 319B",#06:1; #07:1,2,"$601,600 - $616,900"
Important notes,5-room,Indian/ Other Races,"Blk 318A, Blk 319B",#06:1; #07:1,2,"$601,600 - $616,900"
Important notes,5-room,Malay,"Blk 318A, Blk 319B",#06:1; #07:1,2,"$601,600 - $616,900"
