flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 353A,Chinese,#15:1,"$75,000 - $224,000",Important notes
2-room Flexi,Blk 353A,Indian/ Other Races,#15:1,"$75,000 - $224,000",Important notes
2-room Flexi,Blk 353A,Malay,#15:1,"$75,000 - $224,000",Important notes
