project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Indian/ Other Races,Blk 40,#13:1,1,"$599,000 - $872,000"
Important notes,4-room,Malay,Blk 40,#13:1,1,"$599,000 - $872,000"
