flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 226B,Chinese,#07:1,"$824,100 - $857,100",Important notes
4-room,Blk 227A,Chinese,#07:1,"$824,100 - $857,100",Important notes
4-room,Blk 227B,Chinese,#06:1; #12:1,"$824,100 - $857,100",Important notes
4-room,Blk 226B,Indian/ Other Races,#07:1,"$824,100 - $857,100",Important notes
4-room,Blk 227A,Indian/ Other Races,#07:1,"$824,100 - $857,100",Important notes
4-room,Blk 227B,Indian/ Other Races,#06:1; #12:1,"$824,100 - $857,100",Important notes
4-room,Blk 226B,Malay,#07:1,"$824,100 - $857,100",Important notes
4-room,Blk 227A,Malay,#07:1,"$824,100 - $857,100",Important notes
4-room,Blk 227B,Malay,#06:1; #12:1,"$824,100 - $857,100",Important notes
