project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 957A,#04:1,1,"$299,000 - $492,600"
Important notes,4-room,Indian/ Other Races,Blk 957A,#04:1,1,"$299,000 - $492,600"
Important notes,4-room,Malay,Blk 957A,#04:1,1,"$299,000 - $492,600"
