flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 954C,Chinese,#11:1,"$77,800 - $272,800",Important notes
2-room Flexi,Blk 954D,Chinese,#05:1,"$77,800 - $272,800",Important notes
2-room Flexi,Blk 954C,Indian/ Other Races,#11:1,"$77,800 - $272,800",Important notes
2-room Flexi,Blk 954D,Indian/ Other Races,#05:1,"$77,800 - $272,800",Important notes
2-room Flexi,Blk 954C,Malay,#11:1,"$77,800 - $272,800",Important notes
2-room Flexi,Blk 954D,Malay,#05:1,"$77,800 - $272,800",Important notes
