project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,"Blk 246A, Blk 246B",#02:1; #13:1; #17:1,3,"$612,100 - $704,200"
Important notes,4-room,Indian/ Other Races,"Blk 246A, Blk 246B",#02:1; #13:1; #17:1,3,"$612,100 - $704,200"
Important notes,4-room,Malay,"Blk 246A, Blk 246B",#02:1; #13:1; #17:1,3,"$612,100 - $704,200"
Important notes,5-room,Chinese,Blk 246B,#16:1,1,
Important notes,5-room,Indian/ Other Races,Blk 246B,#16:1,1,
Important notes,5-room,Malay,Blk 246B,#16:1,1,
