flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 246A,Chinese,#13:1,"$612,100 - $704,200",Important notes
4-room,Blk 246B,Chinese,#02:1; #17:1,"$612,100 - $704,200",Important notes
4-room,Blk 246A,Indian/ Other Races,#13:1,"$612,100 - $704,200",Important notes
4-room,Blk 246B,Indian/ Other Races,#02:1; #17:1,"$612,100 - $704,200",Important notes
4-room,Blk 246A,Malay,#13:1,"$612,100 - $704,200",Important notes
4-room,Blk 246B,Malay,#02:1; #17:1,"$612,100 - $704,200",Important notes
5-room,Blk 246B,Chinese,#16:1,,Important notes
5-room,Blk 246B,Indian/ Other Races,#16:1,,Important notes
5-room,Blk 246B,Malay,#16:1,,Important notes
