flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 233,Indian/ Other Races,#09:1,"$359,000 - $851,000",Important notes
4-room,Blk 233,Malay,#09:1,"$359,000 - $851,000",Important notes
