project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Indian/ Other Races,Blk 233,#09:1,1,"$359,000 - $851,000"
Important notes,4-room,Malay,Blk 233,#09:1,1,"$359,000 - $851,000"
