flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 377,Chinese,#02:1; #05:1; #06:1,"$43,600 - $87,100",Important notes
2-room Flexi,Blk 377,Indian/ Other Races,#02:1; #05:1; #06:1,"$43,600 - $87,100",Important notes
2-room Flexi,Blk 377,Malay,#02:1; #05:1; #06:1,"$43,600 - $87,100",Important notes
3-room,Blk 377,Chinese,#10:1,"$218,000 - $378,000",Important notes
3-room,Blk 377,Indian/ Other Races,#10:1,"$218,000 - $378,000",Important notes
3-room,Blk 377,Malay,#10:1,"$218,000 - $378,000",Important notes
