project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 377,#02:1; #05:1; #06:1,3,"$43,600 - $87,100"
Important notes,2-room Flexi,Indian/ Other Races,Blk 377,#02:1; #05:1; #06:1,3,"$43,600 - $87,100"
Important notes,2-room Flexi,Malay,Blk 377,#02:1; #05:1; #06:1,3,"$43,600 - $87,100"
Important notes,3-room,Chinese,Blk 377,#10:1,1,"$218,000 - $378,000"
Important notes,3-room,Indian/ Other Races,Blk 377,#10:1,1,"$218,000 - $378,000"
Important notes,3-room,Malay,Blk 377,#10:1,1,"$218,000 - $378,000"
