project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,"Blk 44, Blk 59",#04:1; #06:1,2,"$168,000 - $655,700"
Important notes,3-room,Indian/ Other Races,Blk 44,#04:1,1,"$168,000 - $655,700"
Important notes,3-room,Malay,"Blk 44, Blk 59",#04:1; #06:1,2,"$168,000 - $655,700"
