project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 609A,#05:1,1,"$56,700 - $101,700"
Important notes,2-room Flexi,Indian/ Other Races,Blk 609A,#05:1,1,"$56,700 - $101,700"
Important notes,2-room Flexi,Malay,Blk 609A,#05:1,1,"$56,700 - $101,700"
