flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 601A,Chinese,#13:1,"$549,000 - $574,000",Important notes
4-room,Blk 606B,Chinese,#06:1,"$549,000 - $574,000",Important notes
4-room,Blk 601A,Indian/ Other Races,#13:1,"$549,000 - $574,000",Important notes
4-room,Blk 606B,Indian/ Other Races,#06:1,"$549,000 - $574,000",Important notes
4-room,Blk 601A,Malay,#13:1,"$549,000 - $574,000",Important notes
4-room,Blk 606B,Malay,#06:1,"$549,000 - $574,000",Important notes
