flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 116,Chinese,#07:1,"$269,000 - $526,800",Important notes
4-room,Blk 116,Indian/ Other Races,#07:1,"$269,000 - $526,800",Important notes
4-room,Blk 116,Malay,#07:1,"$269,000 - $526,800",Important notes
