flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 10,Chinese,#09:1,"$168,000 - $638,500",Important notes
3-room,Blk 10,Indian/ Other Races,#09:1,"$168,000 - $638,500",Important notes
3-room,Blk 10,Malay,#09:1,"$168,000 - $638,500",Important notes
