flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 562A,Chinese,#06:1,"$60,100 - $174,400",Important notes
2-room Flexi,Blk 562A,Indian/ Other Races,#06:1,"$60,100 - $174,400",Important notes
2-room Flexi,Blk 562A,Malay,#06:1,"$60,100 - $174,400",Important notes
4-room,Blk 562B,Chinese,#02:1,"$269,000 - $519,400",Important notes
4-room,Blk 562B,Indian/ Other Races,#02:1,"$269,000 - $519,400",Important notes
4-room,Blk 562B,Malay,#02:1,"$269,000 - $519,400",Important notes
