project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 962A,#07:1,1,"$94,600 - $263,700"
Important notes,2-room Flexi,Indian/ Other Races,Blk 962A,#07:1,1,"$94,600 - $263,700"
Important notes,2-room Flexi,Malay,Blk 962A,#07:1,1,"$94,600 - $263,700"
Important notes,4-room,Chinese,"Blk 960A, Blk 961B, Blk 962A",#03:1; #08:1; #11:1; #12:1; #14:1; #16:1,6,"$553,400 - $603,000"
Important notes,4-room,Indian/ Other Races,"Blk 960A, Blk 961B, Blk 962A",#03:1; #08:1; #11:1; #12:1; #14:1; #16:1,6,"$553,400 - $603,000"
Important notes,4-room,Malay,"Blk 960A, Blk 961B",#03:1; #08:1; #12:1; #16:1,4,"$553,400 - $603,000"
