flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 887C,Chinese,#10:1,"$52,300 - $93,900",Important notes
2-room Flexi,Blk 887C,Indian/ Other Races,#10:1,"$52,300 - $93,900",Important notes
