project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 887C,#10:1,1,"$52,300 - $93,900"
Important notes,2-room Flexi,Indian/ Other Races,Blk 887C,#10:1,1,"$52,300 - $93,900"
