flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 441A,Chinese,#14:1,"$353,000 - $401,400",Important notes
3-room,Blk 441A,Indian/ Other Races,#14:1,"$353,000 - $401,400",Important notes
3-room,Blk 441A,Malay,#14:1,"$353,000 - $401,400",Important notes
