flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 131A,Chinese,#37:1,"$144,600 - $259,500",Important notes
2-room Flexi,Blk 131A,Indian/ Other Races,#37:1,"$144,600 - $259,500",Important notes
2-room Flexi,Blk 131A,Malay,#37:1,"$144,600 - $259,500",Important notes
3-room,Blk 131B,Indian/ Other Races,#14:1,"$173,000 - $638,600",Important notes
3-room,Blk 131B,Malay,#14:1,"$173,000 - $638,600",Important notes
