flat_type,block,ethnicity,floor_data,price_range,project
5-room,Blk 233,Chinese,#12:1,"$411,000 - $636,700",Important notes
5-room,Blk 233,Indian/ Other Races,#12:1,"$411,000 - $636,700",Important notes
5-room,Blk 233,Malay,#12:1,"$411,000 - $636,700",Important notes
