project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 907B, Blk 907C, Blk 909A",#03:1; #09:1; #21:1,3,"$92,200 - $279,400"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 907B, Blk 907C, Blk 909A",#03:1; #09:1; #21:1,3,"$92,200 - $279,400"
Important notes,2-room Flexi,Malay,"Blk 907B, Blk 907C, Blk 909A",#03:1; #09:1; #21:1,3,"$92,200 - $279,400"
Important notes,4-room,Chinese,"Blk 907C, Blk 908B",#02:1; #05:1,2,"$479,200 - $508,300"
Important notes,4-room,Indian/ Other Races,"Blk 907C, Blk 908B",#02:1; #05:1,2,"$479,200 - $508,300"
Important notes,4-room,Malay,"Blk 907C, Blk 908B",#02:1; #05:1,2,"$479,200 - $508,300"
Important notes,5-room,Chinese,"Blk 907A, Blk 908B, Blk 909B, Blk 909C",#10:2; #12:1; #16:1; #18:1; #20:1; #23:1; #27:1,8,"$663,700 - $715,300"
Important notes,5-room,Indian/ Other Races,"Blk 907A, Blk 908B, Blk 909B, Blk 909C",#10:2; #12:1; #16:1; #18:1; #20:1; #23:1; #27:1,8,"$663,700 - $715,300"
Important notes,5-room,Malay,"Blk 907A, Blk 908B, Blk 909B, Blk 909C",#10:2; #12:1; #16:1; #18:1; #20:1; #23:1; #27:1,8,"$663,700 - $715,300"
