flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 358B,Chinese,#06:1,"$419,000 - $895,100",Important notes
4-room,Blk 358B,Indian/ Other Races,#06:1,"$419,000 - $895,100",Important notes
4-room,Blk 358B,Malay,#06:1,"$419,000 - $895,100",Important notes
