flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 80B,Indian/ Other Races,#13:1,"$91,300 - $163,900",Important notes
2-room Flexi,Blk 80B,Malay,#13:1,"$91,300 - $163,900",Important notes
