flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 222A,Chinese,#03:1,"$337,900 - $391,100",Important notes
3-room,Blk 222A,Indian/ Other Races,#03:1,"$337,900 - $391,100",Important notes
3-room,Blk 222A,Malay,#03:1,"$337,900 - $391,100",Important notes
4-room,Blk 222A,Chinese,#08:1,"$389,100 - $525,600",Important notes
4-room,Blk 222A,Indian/ Other Races,#08:1,"$389,100 - $525,600",Important notes
4-room,Blk 222A,Malay,#08:1,"$389,100 - $525,600",Important notes
5-room,Blk 225A,Chinese,#13:1,"$536,600 - $657,700",Important notes
5-room,Blk 225A,Indian/ Other Races,#13:1,"$536,600 - $657,700",Important notes
5-room,Blk 225A,Malay,#13:1,"$536,600 - $657,700",Important notes
