project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 504,#08:1,1,"$218,000 - $378,000"
Important notes,3-room,Indian/ Other Races,Blk 504,#08:1,1,"$218,000 - $378,000"
Important notes,3-room,Malay,Blk 504,#08:1,1,"$218,000 - $378,000"
Important notes,4-room,Chinese,Blk 510,#06:1,1,"$254,000 - $501,200"
Important notes,4-room,Indian/ Other Races,Blk 510,#06:1,1,"$254,000 - $501,200"
Important notes,4-room,Malay,Blk 510,#06:1,1,"$254,000 - $501,200"
