flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 536,Chinese,#03:1,"$218,000 - $378,000",Important notes
3-room,Blk 536,Indian/ Other Races,#03:1,"$218,000 - $378,000",Important notes
3-room,Blk 536,Malay,#03:1,"$218,000 - $378,000",Important notes
