project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 453A,#19:1,1,"$79,300 - $231,000"
Important notes,2-room Flexi,Indian/ Other Races,Blk 453A,#19:1,1,"$79,300 - $231,000"
Important notes,2-room Flexi,Malay,Blk 453A,#19:1,1,"$79,300 - $231,000"
