flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 560,Chinese,#03:1,"$238,000 - $507,400",Important notes
3-room,Blk 560,Indian/ Other Races,#03:1,"$238,000 - $507,400",Important notes
3-room,Blk 560,Malay,#03:1,"$238,000 - $507,400",Important notes
