project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 23,#08:1,1,"$198,000 - $566,500"
Important notes,3-room,Indian/ Other Races,Blk 23,#08:1,1,"$198,000 - $566,500"
Important notes,3-room,Malay,Blk 23,#08:1,1,"$198,000 - $566,500"
