flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 129,Chinese,#12:1,"$178,000 - $467,100",Important notes
3-room,Blk 129,Indian/ Other Races,#12:1,"$178,000 - $467,100",Important notes
3-room,Blk 129,Malay,#12:1,"$178,000 - $467,100",Important notes
