project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 224A,#04:1,1,"$294,000 - $444,000"
Important notes,4-room,Indian/ Other Races,Blk 224A,#04:1,1,"$294,000 - $444,000"
Important notes,4-room,Malay,Blk 224A,#04:1,1,"$294,000 - $444,000"
