project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 128A,#28:1; #32:1,2,"$83,000 - $333,100"
Important notes,2-room Flexi,Indian/ Other Races,Blk 128A,#28:1; #32:1,2,"$83,000 - $333,100"
Important notes,2-room Flexi,Malay,Blk 128A,#28:1; #32:1,2,"$83,000 - $333,100"
Important notes,4-room,Chinese,"Blk 127A, Blk 128A",#06:1; #26:1; #29:2,4,"$646,800 - $720,800"
Important notes,4-room,Indian/ Other Races,"Blk 127A, Blk 128A",#06:1; #26:1; #29:2,4,"$646,800 - $720,800"
Important notes,4-room,Malay,"Blk 127A, Blk 128A",#06:1; #26:1; #29:2,4,"$646,800 - $720,800"
