flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 88B,Chinese,#12:1,"$168,000 - $655,700",Important notes
3-room,Blk 88B,Indian/ Other Races,#12:1,"$168,000 - $655,700",Important notes
3-room,Blk 88B,Malay,#12:1,"$168,000 - $655,700",Important notes
4-room,Blk 88A,Chinese,#15:1,"$844,800 - $856,500",Important notes
4-room,Blk 88B,Chinese,#12:1; #15:1,"$844,800 - $856,500",Important notes
4-room,Blk 88A,Indian/ Other Races,#15:1,"$844,800 - $856,500",Important notes
4-room,Blk 88B,Indian/ Other Races,#12:1; #15:1,"$844,800 - $856,500",Important notes
4-room,Blk 88A,Malay,#15:1,"$844,800 - $856,500",Important notes
4-room,Blk 88B,Malay,#12:1; #15:1,"$844,800 - $856,500",Important notes
