project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 88B,#12:1,1,"$168,000 - $655,700"
Important notes,3-room,Indian/ Other Races,Blk 88B,#12:1,1,"$168,000 - $655,700"
Important notes,3-room,Malay,Blk 88B,#12:1,1,"$168,000 - $655,700"
Important notes,4-room,Chinese,"Blk 88A, Blk 88B",#12:1; #15:2,3,"$844,800 - $856,500"
Important notes,4-room,Indian/ Other Races,"Blk 88A, Blk 88B",#12:1; #15:2,3,"$844,800 - $856,500"
Important notes,4-room,Malay,"Blk 88A, Blk 88B",#12:1; #15:2,3,"$844,800 - $856,500"
