project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 178A, Blk 178B, Blk 179A",#02:1; #05:2; #06:1; #07:1; #08:1; #09:1; #10:1; #12:1,9,"$59,200 - $232,500"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 178A, Blk 178B, Blk 179A",#02:1; #05:2; #06:1; #07:1; #08:1; #09:1; #10:1; #12:1,9,"$59,200 - $232,500"
Important notes,2-room Flexi,Malay,"Blk 178A, Blk 178B, Blk 179A",#02:1; #05:2; #06:1; #07:1; #08:1; #09:1; #10:1; #12:1,9,"$59,200 - $232,500"
Important notes,4-room,Chinese,"Blk 178C, Blk 179B, Blk 179C",#03:1; #04:1; #07:1,3,"$459,000 - $487,000"
Important notes,4-room,Indian/ Other Races,"Blk 178C, Blk 179B, Blk 179C",#03:1; #04:1; #07:1,3,"$459,000 - $487,000"
Important notes,4-room,Malay,"Blk 178C, Blk 179B, Blk 179C",#03:1; #04:1; #07:1,3,"$459,000 - $487,000"
