flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 32,Chinese,#09:1,"$178,000 - $467,100",Important notes
3-room,Blk 32,Indian/ Other Races,#09:1,"$178,000 - $467,100",Important notes
3-room,Blk 32,Malay,#09:1,"$178,000 - $467,100",Important notes
