project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,5-room,Chinese,Blk 405,#05:1,1,"$406,000 - $586,000"
Important notes,5-room,Indian/ Other Races,Blk 405,#05:1,1,"$406,000 - $586,000"
Important notes,5-room,Malay,Blk 405,#05:1,1,"$406,000 - $586,000"
