project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 912B, Blk 912C",#13:1; #20:1; #21:1,3,"$90,800 - $373,700"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 912B, Blk 912C",#13:1; #20:1; #21:1,3,"$90,800 - $373,700"
Important notes,2-room Flexi,Malay,"Blk 912B, Blk 912C",#13:1; #20:1; #21:1,3,"$90,800 - $373,700"
Important notes,3-room,Chinese,Blk 912C,#06:1,1,"$178,000 - $467,100"
Important notes,3-room,Indian/ Other Races,Blk 912C,#06:1,1,"$178,000 - $467,100"
Important notes,3-room,Malay,Blk 912C,#06:1,1,"$178,000 - $467,100"
Important notes,4-room,Chinese,"Blk 911B, Blk 911C, Blk 912A, Blk 912B, Blk 912C",#04:1; #09:2; #12:2; #21:1,6,"$599,200 - $724,900"
Important notes,4-room,Indian/ Other Races,"Blk 911B, Blk 911C, Blk 912A, Blk 912B, Blk 912C",#04:1; #09:2; #12:2; #21:1,6,"$599,200 - $724,900"
Important notes,4-room,Malay,"Blk 911B, Blk 911C, Blk 912A, Blk 912B, Blk 912C",#04:1; #09:2; #12:2; #21:1,6,"$599,200 - $724,900"
