flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 175B,Chinese,#06:1; #09:1; #14:1,"$40,000 - $98,100",Important notes
2-room Flexi,Blk 175C,Chinese,#04:1; #14:1,"$40,000 - $98,100",Important notes
2-room Flexi,Blk 175B,Indian/ Other Races,#06:1; #09:1; #14:1,"$40,000 - $98,100",Important notes
2-room Flexi,Blk 175C,Indian/ Other Races,#04:1; #14:1,"$40,000 - $98,100",Important notes
2-room Flexi,Blk 175B,Malay,#06:1; #09:1; #14:1,"$40,000 - $98,100",Important notes
2-room Flexi,Blk 175C,Malay,#04:1; #14:1,"$40,000 - $98,100",Important notes
