project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 568A,#10:1,1,"$73,500 - $214,300"
Important notes,2-room Flexi,Indian/ Other Races,Blk 568A,#10:1,1,"$73,500 - $214,300"
Important notes,2-room Flexi,Malay,Blk 568A,#10:1,1,"$73,500 - $214,300"
Important notes,4-room,Chinese,Blk 567C,#05:1,1,"$269,000 - $519,400"
Important notes,4-room,Indian/ Other Races,Blk 567C,#05:1,1,"$269,000 - $519,400"
Important notes,4-room,Malay,Blk 567C,#05:1,1,"$269,000 - $519,400"
