flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 568A,Chinese,#10:1,"$73,500 - $214,300",Important notes
2-room Flexi,Blk 568A,Indian/ Other Races,#10:1,"$73,500 - $214,300",Important notes
2-room Flexi,Blk 568A,Malay,#10:1,"$73,500 - $214,300",Important notes
4-room,Blk 567C,Chinese,#05:1,"$269,000 - $519,400",Important notes
4-room,Blk 567C,Indian/ Other Races,#05:1,"$269,000 - $519,400",Important notes
4-room,Blk 567C,Malay,#05:1,"$269,000 - $519,400",Important notes
