flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 239,Chinese,#05:1,"$218,000 - $378,000",Important notes
3-room,Blk 239,Indian/ Other Races,#05:1,"$218,000 - $378,000",Important notes
