flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 125A,Chinese,#05:1,"$624,700 - $685,100",Important notes
4-room,Blk 126A,Chinese,#06:1; #08:1; #14:1,"$624,700 - $685,100",Important notes
4-room,Blk 125A,Indian/ Other Races,#05:1,"$624,700 - $685,100",Important notes
4-room,Blk 126A,Indian/ Other Races,#06:1; #08:1; #14:1,"$624,700 - $685,100",Important notes
4-room,Blk 125A,Malay,#05:1,"$624,700 - $685,100",Important notes
4-room,Blk 126A,Malay,#06:1; #08:1; #14:1,"$624,700 - $685,100",Important notes
