project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,4-room,Chinese,Blk 177,#18:1,1,"$299,000 - $492,600"
Important notes,4-room,Indian/ Other Races,Blk 177,#18:1,1,"$299,000 - $492,600"
Important notes,4-room,Malay,Blk 177,#18:1,1,"$299,000 - $492,600"
