project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 465A, Blk 465B",#07:1; #08:1,2,"$48,700 - $174,000"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 465A, Blk 465B",#07:1; #08:1,2,"$48,700 - $174,000"
Important notes,2-room Flexi,Malay,"Blk 465A, Blk 465B",#07:1; #08:1,2,"$48,700 - $174,000"
Important notes,5-room,Chinese,Blk 467A,#04:1,1,"$471,900 - $570,600"
Important notes,5-room,Indian/ Other Races,Blk 467A,#04:1,1,"$471,900 - $570,600"
Important notes,5-room,Malay,Blk 467A,#04:1,1,"$471,900 - $570,600"
