project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 153,#18:1,1,"$68,600 - $204,500"
Important notes,2-room Flexi,Indian/ Other Races,Blk 153,#18:1,1,"$68,600 - $204,500"
Important notes,2-room Flexi,Malay,Blk 153,#18:1,1,"$68,600 - $204,500"
