project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 485C,#21:1,1,"$80,100 - $234,700"
Important notes,2-room Flexi,Indian/ Other Races,Blk 485C,#21:1,1,"$80,100 - $234,700"
Important notes,2-room Flexi,Malay,Blk 485C,#21:1,1,"$80,100 - $234,700"
Important notes,4-room,Chinese,"Blk 484A, Blk 485A",#16:1; #23:1,2,"$439,800 - $444,000"
Important notes,4-room,Indian/ Other Races,"Blk 484A, Blk 485A",#16:1; #23:1,2,"$439,800 - $444,000"
Important notes,4-room,Malay,"Blk 484A, Blk 485A",#16:1; #23:1,2,"$439,800 - $444,000"
Important notes,5-room,Chinese,Blk 485A,#15:1,1,"$411,000 - $636,700"
Important notes,5-room,Indian/ Other Races,Blk 485A,#15:1,1,"$411,000 - $636,700"
Important notes,5-room,Malay,Blk 485A,#15:1,1,"$411,000 - $636,700"
