flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 988C,Indian/ Other Races,#15:1,"$269,000 - $526,800",Important notes
4-room,Blk 988C,Malay,#15:1,"$269,000 - $526,800",Important notes
