flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 156A,Chinese,#15:1; #20:1,"$66,600 - $257,000",Important notes
2-room Flexi,Blk 156A,Indian/ Other Races,#15:1; #20:1,"$66,600 - $257,000",Important notes
2-room Flexi,Blk 156A,Malay,#15:1; #20:1,"$66,600 - $257,000",Important notes
4-room,Blk 156A,Chinese,#09:1; #11:1; #23:1,"$431,400 - $483,700",Important notes
4-room,Blk 156A,Indian/ Other Races,#09:1; #11:1; #23:1,"$431,400 - $483,700",Important notes
4-room,Blk 156A,Malay,#09:1; #11:1; #23:1,"$431,400 - $483,700",Important notes
