project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,"Blk 372B, Blk 373B",#04:1; #08:1,2,"$71,500 - $229,100"
Important notes,2-room Flexi,Indian/ Other Races,"Blk 372B, Blk 373B",#04:1; #08:1,2,"$71,500 - $229,100"
Important notes,2-room Flexi,Malay,"Blk 372B, Blk 373B",#04:1; #08:1,2,"$71,500 - $229,100"
Important notes,3-room,Chinese,"Blk 370B, Blk 371B",#06:1; #09:1; #10:1,3,"$318,500 - $325,300"
Important notes,3-room,Indian/ Other Races,"Blk 370B, Blk 371B",#06:1; #09:1; #10:1,3,"$318,500 - $325,300"
Important notes,3-room,Malay,"Blk 370B, Blk 371B",#06:1; #09:1; #10:1,3,"$318,500 - $325,300"
Important notes,5-room,Chinese,"Blk 370A, Blk 370B, Blk 371A",#02:1; #03:2; #04:1,4,"$540,600 - $558,300"
Important notes,5-room,Indian/ Other Races,"Blk 370A, Blk 370B, Blk 371A",#02:1; #03:2; #04:1,4,"$540,600 - $558,300"
Important notes,5-room,Malay,"Blk 370A, Blk 370B, Blk 371A",#02:1; #03:2; #04:1,4,"$540,600 - $558,300"
