project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 35C,#03:1; #08:1; #10:2,4,"$62,900 - $196,100"
Important notes,2-room Flexi,Indian/ Other Races,Blk 35C,#03:1; #08:1; #10:2,4,"$62,900 - $196,100"
Important notes,2-room Flexi,Malay,Blk 35C,#03:1; #08:1; #10:2,4,"$62,900 - $196,100"
Important notes,4-room,Chinese,"Blk 35B, Blk 36A, Blk 36B, Blk 36C",#03:3; #05:1; #08:1,5,"$373,300 - $401,900"
Important notes,4-room,Indian/ Other Races,"Blk 35B, Blk 36A, Blk 36B, Blk 36C",#03:3; #05:1; #08:1,5,"$373,300 - $401,900"
Important notes,4-room,Malay,Blk 35B,#03:1; #08:1,2,"$373,300 - $401,900"
