flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 15,Indian/ Other Races,#12:1,"$269,000 - $526,800",Important notes
4-room,Blk 15,Malay,#12:1,"$269,000 - $526,800",Important notes
