flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 547A,Chinese,#06:1,"$83,300 - $248,000",Important notes
2-room Flexi,Blk 547A,Indian/ Other Races,#06:1,"$83,300 - $248,000",Important notes
2-room Flexi,Blk 547A,Malay,#06:1,"$83,300 - $248,000",Important notes
