flat_type,block,ethnicity,floor_data,price_range,project
4-room,Blk 927,Indian/ Other Races,#04:1,"$326,900 - $429,000",Important notes
4-room,Blk 927,Malay,#04:1,"$326,900 - $429,000",Important notes
