flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 459B,Chinese,#06:1,"$73,100 - $218,000",Important notes
2-room Flexi,Blk 459B,Indian/ Other Races,#06:1,"$73,100 - $218,000",Important notes
2-room Flexi,Blk 459B,Malay,#06:1,"$73,100 - $218,000",Important notes
