flat_type,block,ethnicity,floor_data,price_range,project
2-room Flexi,Blk 118A,Chinese,#12:1; #19:1,"$103,800 - $322,000",Important notes
2-room Flexi,Blk 118A,Indian/ Other Races,#12:1; #19:1,"$103,800 - $322,000",Important notes
2-room Flexi,Blk 118A,Malay,#12:1; #19:1,"$103,800 - $322,000",Important notes
4-room,Blk 118A,Chinese,#02:2; #03:3; #04:2; #06:1; #32:1,"$571,600 - $709,200",Important notes
4-room,Blk 118A,Indian/ Other Races,#02:2; #03:3; #04:2; #06:1; #32:1,"$571,600 - $709,200",Important notes
4-room,Blk 118A,Malay,#02:2; #03:3; #04:2; #06:1; #32:1,"$571,600 - $709,200",Important notes
