project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,2-room Flexi,Chinese,Blk 118A,#12:1; #19:1,2,"$103,800 - $322,000"
Important notes,2-room Flexi,Indian/ Other Races,Blk 118A,#12:1; #19:1,2,"$103,800 - $322,000"
Important notes,2-room Flexi,Malay,Blk 118A,#12:1; #19:1,2,"$103,800 - $322,000"
Important notes,4-room,Chinese,Blk 118A,#02:2; #03:3; #04:2; #06:1; #32:1,9,"$571,600 - $709,200"
Important notes,4-room,Indian/ Other Races,Blk 118A,#02:2; #03:3; #04:2; #06:1; #32:1,9,"$571,600 - $709,200"
Important notes,4-room,Malay,Blk 118A,#02:2; #03:3; #04:2; #06:1; #32:1,9,"$571,600 - $709,200"
