flat_type,block,ethnicity,floor_data,price_range,project
3-room,Blk 109A,Chinese,#13:1,"$318,500 - $354,600",Important notes
3-room,Blk 109A,Indian/ Other Races,#13:1,"$318,500 - $354,600",Important notes
3-room,Blk 109A,Malay,#13:1,"$318,500 - $354,600",Important notes
