project,flat_type,ethnicity,blocks,floor_summary,total_units,price_range
Important notes,3-room,Chinese,Blk 109A,#13:1,1,"$318,500 - $354,600"
Important notes,3-room,Indian/ Other Races,Blk 109A,#13:1,1,"$318,500 - $354,600"
Important notes,3-room,Malay,Blk 109A,#13:1,1,"$318,500 - $354,600"
